Dataset Name,Algorithm Name,Cross Validation [1-10],Hyper-Parameters Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time,Inference Time
mnist_corrupted,baseline_model,6,"{'lr': 0.012734790433953319, 'epsilon': 3.008139249724659e-06}",95.80000043,0.994000018,0.999333322,0.95991981,0.996120632,0.98482728,4.213167906,0.106020689
mnist_corrupted,baseline_model,7,"{'lr': 0.006982125377511887, 'epsilon': 4.83483383771119e-07}",94.99999881,0.987999976,0.999111116,0.949999988,0.992874563,0.977579951,6.421324492,0.122805357
mnist_corrupted,baseline_model,8,"{'lr': 0.009163799897938975, 'epsilon': 2.9645720579849523e-07}",95.20000219,0.987999976,0.999333322,0.953815281,0.992858171,0.978779018,6.452538967,0.124059439
mnist_corrupted,baseline_model,9,"{'lr': 0.0066199746157531705, 'epsilon': 7.636055746329412e-06}",96.20000124,0.987999976,0.999333322,0.961923838,0.99316597,0.981226802,4.709082603,0.128568649
mnist_corrupted,baseline_model,10,"{'lr': 0.008199218673085791, 'epsilon': 5.907368728573698e-07}",94.19999719,0.977999985,0.998444438,0.941883743,0.98715955,0.961427867,6.392245054,0.095919132
mnist,lookAhead,1,"{'optimizer': 'adam', 'slow_step_size': 0.8801498580632987}",92.5999999,0.99000001,0.999777794,0.933467746,0.992280424,0.971884608,4.783488512,0.132390499
mnist,lookAhead,2,"{'optimizer': 'adam', 'slow_step_size': 0.8609504962155103}",93.00000072,0.991999984,0.999555528,0.944444418,0.993318677,0.973341465,7.002143383,0.12448287
mnist,lookAhead,3,"{'optimizer': 'adam', 'slow_step_size': 0.7637221475420348}",93.99999976,0.991999984,0.999777794,0.943319857,0.993848205,0.977180243,4.592876434,0.132836342
mnist,lookAhead,4,"{'optimizer': 'adam', 'slow_step_size': 0.8733384754078795}",92.5999999,0.99000001,0.999555528,0.932926834,0.99184382,0.967152953,5.077291727,0.114909172
mnist,lookAhead,5,"{'optimizer': 'adam', 'slow_step_size': 0.7939129524129581}",93.59999895,0.987999976,0.999777794,0.943548381,0.991485715,0.972909212,5.531018734,0.100323439
mnist,lookAhead,6,"{'optimizer': 'adam', 'slow_step_size': 0.8993976820582934}",92.00000167,0.991999984,0.999555528,0.928861797,0.992970645,0.969665647,7.010504961,0.120046854
mnist,lookAhead,7,"{'optimizer': 'adam', 'slow_step_size': 0.8778468239091437}",93.00000072,0.991999984,0.999777794,0.935091257,0.992997766,0.971001506,4.961230516,0.098080635
mnist,lookAhead,8,"{'optimizer': 'adam', 'slow_step_size': 0.8923412949873377}",93.59999895,0.991999984,0.999333322,0.943089426,0.993889987,0.97394079,7.540952206,0.122396469
mnist,lookAhead,9,"{'optimizer': 'adam', 'slow_step_size': 0.8966829908755959}",93.80000234,0.991999984,0.999555528,0.943548381,0.993860066,0.975432634,5.382881403,0.135164499
mnist,lookAhead,10,"{'optimizer': 'adam', 'slow_step_size': 0.8855287662140281}",93.19999814,0.991999984,0.999777794,0.935742974,0.993680596,0.976142347,6.99904561,0.122867823
mnist,lookAhead_improved,1,"{'sync_period': 7, 'slow_step_size': 0.8946534052859814}",93.80000234,0.994000018,0.999777794,0.949186981,0.994525015,0.977074623,5.652487516,0.104318857
mnist,lookAhead_improved,2,"{'sync_period': 1, 'slow_step_size': 0.761826530551866}",92.40000248,0.99000001,0.999333322,0.938271582,0.991019726,0.967146635,5.997114897,0.129168034
mnist,lookAhead_improved,3,"{'sync_period': 8, 'slow_step_size': 0.7486797706081362}",91.79999828,0.991999984,1,0.940082669,0.992195606,0.970243573,5.626675606,0.128465176
mnist,lookAhead_improved,4,"{'sync_period': 10, 'slow_step_size': 0.888346352199738}",93.19999814,0.99000001,0.999777794,0.939024389,0.992049813,0.971049309,5.497570038,0.125310183
mnist,lookAhead_improved,5,"{'sync_period': 6, 'slow_step_size': 0.8942745880990648}",93.19999814,0.991999984,0.999777794,0.945233285,0.993598402,0.97596395,7.344686508,0.131610394
mnist,lookAhead_improved,6,"{'sync_period': 3, 'slow_step_size': 0.8817327458484305}",92.79999733,0.991999984,0.999777794,0.939271271,0.993000865,0.974401355,5.427612543,0.112398386
mnist,lookAhead_improved,7,"{'sync_period': 1, 'slow_step_size': 0.6538934253748513}",90.200001,0.99000001,0.999111116,0.926931083,0.989904642,0.960596442,7.458996534,0.103916883
mnist,lookAhead_improved,8,"{'sync_period': 2, 'slow_step_size': 0.7317599426798518}",93.19999814,0.991999984,0.999777794,0.944672108,0.992532432,0.970272064,5.961148262,0.099327803
mnist,lookAhead_improved,9,"{'sync_period': 5, 'slow_step_size': 0.8377687161576386}",93.99999976,0.991999984,0.999777794,0.947046816,0.992687106,0.971135676,5.308969021,0.108294249
mnist,lookAhead_improved,10,"{'sync_period': 1, 'slow_step_size': 0.8939935248343115}",93.00000072,0.994000018,1,0.948559642,0.994483232,0.9791224,7.82327795,0.097990036
mnist,baseline_model,1,"{'lr': 0.016846663182670304, 'epsilon': 6.961766631479299e-07}",94.19999719,0.986000001,0.999333322,0.943661988,0.99150759,0.974619985,6.920744658,0.125324011
mnist,baseline_model,2,"{'lr': 0.010973238486033564, 'epsilon': 1.0951101023822941e-07}",93.80000234,0.980000019,0.998222232,0.939879775,0.98821032,0.961947203,3.956724644,0.101610661
mnist,baseline_model,3,"{'lr': 0.008770368114035578, 'epsilon': 3.0095367994281822e-05}",93.00000072,0.976000011,0.99777776,0.929859698,0.985615373,0.951582074,4.044592381,0.114187002
mnist,baseline_model,4,"{'lr': 0.01001351821170238, 'epsilon': 5.708210105204375e-07}",95.39999962,0.99000001,0.999555528,0.955911815,0.994068921,0.983090043,6.465719461,0.572989464
mnist,baseline_model,5,"{'lr': 0.025867615706001667, 'epsilon': 0.00023349119702641775}",91.00000262,0.977999985,0.99777776,0.90945673,0.98605299,0.948608816,6.400824785,0.125089645
mnist,baseline_model,6,"{'lr': 0.011679072868675507, 'epsilon': 7.561324831941714e-06}",93.80000234,0.980000019,0.998444438,0.939879775,0.988360226,0.964402735,4.799170971,0.100936651
mnist,baseline_model,7,"{'lr': 0.01849056765799358, 'epsilon': 8.05922093011473e-06}",89.20000196,0.987999976,0.999333322,0.905349791,0.988486588,0.954354048,4.152461052,0.129855871
mnist,baseline_model,8,"{'lr': 0.007496986865391147, 'epsilon': 2.698799543508343e-06}",95.39999962,0.980000019,0.998666644,0.957831323,0.988792002,0.969135225,6.882296324,0.102783918
mnist,baseline_model,9,"{'lr': 0.010661415718781108, 'epsilon': 6.4944271353076355e-06}",93.19999814,0.977999985,0.998444438,0.933734953,0.986911535,0.959406197,6.396867514,0.127487659
mnist,baseline_model,10,"{'lr': 0.01336150095131741, 'epsilon': 1.0063774612657885e-07}",94.19999719,0.980000019,0.998666644,0.945783138,0.988312185,0.96541965,6.884976625,0.125071764
kmnist,lookAhead,1,"{'optimizer': 'adam', 'slow_step_size': 0.8972857702934923}",69.19999719,0.970000029,0.992666662,0.784503639,0.942251384,0.779882848,4.975873947,0.24938035
kmnist,lookAhead,2,"{'optimizer': 'adam', 'slow_step_size': 0.8871442316947575}",70.39999962,0.977999985,0.993555546,0.765258193,0.945893764,0.786072314,7.113396168,0.128697395
kmnist,lookAhead,3,"{'optimizer': 'adam', 'slow_step_size': 0.7788232250169183}",67.40000248,0.980000019,0.99222225,0.747524738,0.940025091,0.760965645,7.105849028,0.122104406
kmnist,lookAhead,4,"{'optimizer': 'adam', 'slow_step_size': 0.792609530289525}",69.80000138,0.976000011,0.994888902,0.781637728,0.943714261,0.789453864,7.162303209,0.120260239
kmnist,lookAhead,5,"{'optimizer': 'adam', 'slow_step_size': 0.8925124657066129}",64.99999762,0.967999995,0.991555572,0.717289746,0.936206937,0.75731647,5.556672335,0.112353325
kmnist,lookAhead,6,"{'optimizer': 'adam', 'slow_step_size': 0.8834314808131778}",69.19999719,0.977999985,0.994222224,0.775561094,0.941241801,0.775867224,5.531871319,0.134783506
kmnist,lookAhead,7,"{'optimizer': 'adam', 'slow_step_size': 0.7913576706534188}",68.40000153,0.984000027,0.994222224,0.789473712,0.945407927,0.779786706,6.026878357,0.142757177
kmnist,lookAhead,8,"{'optimizer': 'adam', 'slow_step_size': 0.7764657782170942}",68.80000234,0.980000019,0.992444456,0.747044921,0.943073332,0.767291546,7.689307928,0.13305068
kmnist,lookAhead,9,"{'optimizer': 'adam', 'slow_step_size': 0.8994101138999104}",71.79999948,0.966000021,0.995777786,0.808252454,0.940722883,0.793364465,7.135217905,0.128811359
kmnist,lookAhead,10,"{'optimizer': 'adam', 'slow_step_size': 0.8838773211512276}",68.99999976,0.972000003,0.99444443,0.769596219,0.945822477,0.784866035,5.496233702,0.136910915
kmnist,lookAhead_improved,1,"{'sync_period': 3, 'slow_step_size': 0.8808511381647661}",68.80000234,0.986000001,0.991777778,0.807387888,0.943446279,0.771470308,5.389078379,0.126925945
kmnist,lookAhead_improved,2,"{'sync_period': 5, 'slow_step_size': 0.8911466687084945}",65.200001,0.981999993,0.989333332,0.75515461,0.93606782,0.740328372,5.455806494,0.10336566
kmnist,lookAhead_improved,3,"{'sync_period': 2, 'slow_step_size': 0.8817832413866211}",66.00000262,0.973999977,0.99333334,0.765586019,0.935730517,0.756684363,5.483836174,0.12713027
kmnist,lookAhead_improved,4,"{'sync_period': 8, 'slow_step_size': 0.8811704554522237}",67.5999999,0.984000027,0.989555538,0.789333344,0.940101326,0.757022083,5.993587971,0.12507844
kmnist,lookAhead_improved,5,"{'sync_period': 4, 'slow_step_size': 0.8902767831087524}",70.99999785,0.980000019,0.991333306,0.775510192,0.942515135,0.767264843,5.87280488,0.126656532
kmnist,lookAhead_improved,6,"{'sync_period': 4, 'slow_step_size': 0.8219215998669216}",66.39999747,0.972000003,0.993555546,0.769633532,0.931458175,0.749772429,7.25280118,0.125654697
kmnist,lookAhead_improved,7,"{'sync_period': 2, 'slow_step_size': 0.8223684756648257}",67.79999733,0.986000001,0.99222225,0.756410241,0.939314187,0.759357333,5.38299346,0.126216173
kmnist,lookAhead_improved,8,"{'sync_period': 9, 'slow_step_size': 0.8616090727409678}",67.40000248,0.977999985,0.992444456,0.767857134,0.937890887,0.755250275,5.538449049,0.125140429
kmnist,lookAhead_improved,9,"{'sync_period': 2, 'slow_step_size': 0.8042095980605876}",66.39999747,0.99000001,0.9911111,0.762533009,0.940532446,0.75127852,5.44397378,0.134335041
kmnist,lookAhead_improved,10,"{'sync_period': 6, 'slow_step_size': 0.8979100554538755}",67.5999999,0.984000027,0.995111108,0.791005313,0.940300405,0.774065256,5.349698305,0.137681246
kmnist,baseline_model,1,"{'lr': 0.0106712023535652, 'epsilon': 2.4623315276165693e-05}",72.79999852,0.871999979,0.994666696,0.744282722,0.914788604,0.773108602,6.374821901,0.121468067
kmnist,baseline_model,2,"{'lr': 0.007386659266059883, 'epsilon': 7.927649140672063e-07}",76.20000243,0.903999984,0.995333314,0.777083337,0.932536006,0.799828768,4.095897675,0.126853943
kmnist,baseline_model,3,"{'lr': 0.01583083757814522, 'epsilon': 4.4937063884555605e-05}",78.60000134,0.903999984,0.996888876,0.790650427,0.937057555,0.822210968,6.392953157,0.121624708
kmnist,baseline_model,4,"{'lr': 0.006840931598915424, 'epsilon': 5.091443038839005e-07}",72.20000029,0.903999984,0.99555558,0.731006145,0.929691076,0.786132932,4.129322529,0.105136156
kmnist,baseline_model,5,"{'lr': 0.004827036175493091, 'epsilon': 7.45968326856083e-07}",72.39999771,0.889999986,0.997333348,0.738144338,0.924005568,0.800811708,4.044306278,0.100908756
kmnist,baseline_model,6,"{'lr': 0.016432408771186, 'epsilon': 3.5148557129730767e-05}",70.20000219,0.931999981,0.992444456,0.73406595,0.932623327,0.766581357,4.097309351,0.122703791
kmnist,baseline_model,7,"{'lr': 0.013085859031455758, 'epsilon': 3.176363638734198e-05}",75.99999905,0.889999986,0.995777786,0.775720179,0.927627444,0.798771262,4.194438934,0.125024796
kmnist,baseline_model,8,"{'lr': 0.007717737342942551, 'epsilon': 6.002803554401237e-07}",73.40000272,0.903999984,0.998000026,0.743326485,0.932186007,0.814193189,4.551454306,0.123806477
kmnist,baseline_model,9,"{'lr': 0.005516776521727228, 'epsilon': 3.315137934678492e-07}",70.99999785,0.89200002,0.99333334,0.725000024,0.920951188,0.771802068,4.079437494,0.095690489
kmnist,baseline_model,10,"{'lr': 0.007407443513071509, 'epsilon': 4.3183555576271776e-07}",72.00000286,0.899999976,0.995999992,0.731006145,0.927774191,0.784143686,6.403237581,0.093115568
cifar10_2,lookAhead,1,"{'optimizer': 'adam', 'slow_step_size': 0.7983230055158532}",37.40000129,0.913999975,0.898888886,0.567010283,0.823960483,0.356001288,4.970929146,0.172311544
cifar10_2,lookAhead,2,"{'optimizer': 'adam', 'slow_step_size': 0.7762403628843052}",37.79999912,0.925999999,0.895555556,0.5825243,0.825592935,0.360382885,7.028641224,0.109167814
cifar10_2,lookAhead,3,"{'optimizer': 'adam', 'slow_step_size': 0.822269777086429}",38.60000074,0.934000015,0.903999984,0.564625859,0.831208467,0.384927928,7.049227715,0.123638868
cifar10_2,lookAhead,4,"{'optimizer': 'adam', 'slow_step_size': 0.7997981701856844}",39.80000019,0.925999999,0.909555554,0.681818187,0.840921998,0.407927781,7.507231951,0.100927114
cifar10_2,lookAhead,5,"{'optimizer': 'adam', 'slow_step_size': 0.704287239456822}",40.40000141,0.931999981,0.903777778,0.623655915,0.839700282,0.38433978,6.972266674,0.556477308
cifar10_2,lookAhead,6,"{'optimizer': 'adam', 'slow_step_size': 0.8121627691183814}",38.60000074,0.921999991,0.898222208,0.604651153,0.832693756,0.384338766,5.038069487,0.127357006
cifar10_2,lookAhead,7,"{'optimizer': 'adam', 'slow_step_size': 0.889103776059071}",37.59999871,0.907999992,0.889333308,0.51219511,0.824686885,0.374132425,4.940899372,0.104823351
cifar10_2,lookAhead,8,"{'optimizer': 'adam', 'slow_step_size': 0.8717732048099992}",40.0000006,0.913999975,0.903333306,0.591304362,0.831319928,0.393083155,7.507161617,0.122446775
cifar10_2,lookAhead,9,"{'optimizer': 'adam', 'slow_step_size': 0.8866509287909411}",38.60000074,0.938000023,0.89866668,0.556391001,0.837876439,0.392230153,7.028543711,0.126308918
cifar10_2,lookAhead,10,"{'optimizer': 'adam', 'slow_step_size': 0.8848249966177497}",40.79999924,0.913999975,0.892444432,0.629921257,0.8236655,0.385427147,5.056606293,0.109332085
cifar10_2,lookAhead_improved,1,"{'sync_period': 2, 'slow_step_size': 0.7956875217200317}",40.0000006,0.916000009,0.903555572,0.5825243,0.829902887,0.38900879,7.338251829,0.103033304
cifar10_2,lookAhead_improved,2,"{'sync_period': 4, 'slow_step_size': 0.8708244044868361}",37.20000088,0.920000017,0.887333333,0.641509414,0.822227836,0.368214339,7.795982838,0.121739626
cifar10_2,lookAhead_improved,3,"{'sync_period': 4, 'slow_step_size': 0.8920433121336474}",36.80000007,0.927999973,0.888444424,0.616438329,0.825875521,0.371097267,5.582943916,0.105135441
cifar10_2,lookAhead_improved,4,"{'sync_period': 7, 'slow_step_size': 0.7348427921389021}",36.59999967,0.917999983,0.874888897,0.655172408,0.81943059,0.365095496,5.541983128,0.152064323
cifar10_2,lookAhead_improved,5,"{'sync_period': 9, 'slow_step_size': 0.7641911999717298}",39.39999938,0.920000017,0.885333359,0.643835604,0.826677382,0.375906199,7.87908411,0.109489918
cifar10_2,lookAhead_improved,6,"{'sync_period': 4, 'slow_step_size': 0.6882636380878607}",37.20000088,0.931999981,0.878000021,0.537313461,0.82776463,0.359424531,7.326264858,0.121433735
cifar10_2,lookAhead_improved,7,"{'sync_period': 5, 'slow_step_size': 0.7973189528477359}",36.39999926,0.896000028,0.877111137,0.622950792,0.801354229,0.343030483,5.510778427,0.170345783
cifar10_2,lookAhead_improved,8,"{'sync_period': 10, 'slow_step_size': 0.8896993218786121}",37.40000129,0.927999973,0.89311111,0.671232879,0.825655758,0.387483895,7.369012356,0.112466335
cifar10_2,lookAhead_improved,9,"{'sync_period': 7, 'slow_step_size': 0.8921999823573338}",34.40000117,0.910000026,0.872666657,0.661764681,0.808744133,0.353459418,5.662014961,0.109260082
cifar10_2,lookAhead_improved,10,"{'sync_period': 5, 'slow_step_size': 0.7526187073603358}",36.19999886,0.910000026,0.871777773,0.666666687,0.805847287,0.350322127,7.910261154,0.118177652
cifar10_2,baseline_model,1,"{'lr': 0.0027491969781800914, 'epsilon': 8.010389139163462e-07}",38.80000114,0.917999983,0.882666647,0.51977402,0.814324677,0.35102579,6.873815536,0.104278088
cifar10_2,baseline_model,2,"{'lr': 0.001811825590943425, 'epsilon': 2.002673178931997e-06}",41.60000086,0.931999981,0.918888867,0.571428597,0.840604424,0.401949942,6.444377661,0.101470709
cifar10_2,baseline_model,3,"{'lr': 0.0019148661515029832, 'epsilon': 2.59598990071516e-06}",37.20000088,0.913999975,0.887111127,0.516129017,0.818576694,0.353700727,4.833480597,0.127532959
cifar10_2,baseline_model,4,"{'lr': 0.0017431362962428763, 'epsilon': 2.270445797482434e-07}",38.60000074,0.927999973,0.89533335,0.600000024,0.833791792,0.398686171,4.246978998,0.104774952
cifar10_2,baseline_model,5,"{'lr': 0.002580315698880619, 'epsilon': 2.5493985430997962e-05}",40.200001,0.916000009,0.902888894,0.661157012,0.834007382,0.416916132,6.510868073,0.115907192
cifar10_2,baseline_model,6,"{'lr': 0.005171795647677633, 'epsilon': 1.0871350416998366e-07}",39.19999897,0.913999975,0.898222208,0.618181825,0.824608147,0.385700375,4.340007782,0.106524229
cifar10_2,baseline_model,7,"{'lr': 0.0016968135563718242, 'epsilon': 4.066010368811003e-06}",41.60000086,0.921999991,0.904888868,0.574712634,0.836321831,0.402411133,4.385454893,0.133579731
cifar10_2,baseline_model,8,"{'lr': 0.0033967931774127238, 'epsilon': 4.347447911890849e-06}",36.59999967,0.899999976,0.896222234,0.535294116,0.818365753,0.375474811,6.460737228,0.126326323
cifar10_2,baseline_model,9,"{'lr': 0.0036730607295134584, 'epsilon': 4.358633202223387e-07}",43.99999976,0.906000018,0.922222197,0.515151501,0.842401683,0.418190151,6.479387522,0.125013113
cifar10_2,baseline_model,10,"{'lr': 0.00300451052578882, 'epsilon': 1.8304132379686192e-05}",38.60000074,0.93599999,0.906000018,0.521126747,0.840866148,0.400531322,6.405358791,0.123361588
smallnorb_2,lookAhead,1,"{'optimizer': 'adam', 'slow_step_size': 0.8957738306119891}",64.99999762,0.99000001,0.958000004,0.746987939,0.902243555,0.726710796,4.544990778,0.127532721
smallnorb_2,lookAhead,2,"{'optimizer': 'adam', 'slow_step_size': 0.7644076166444309}",60.79999804,0.986000001,0.942499995,0.768240333,0.896136582,0.694111764,4.63532877,0.126456261
smallnorb_2,lookAhead,3,"{'optimizer': 'adam', 'slow_step_size': 0.7007630099280562}",65.60000181,0.987999976,0.954999983,0.842857122,0.908291996,0.721234202,4.761768103,0.108575583
smallnorb_2,lookAhead,4,"{'optimizer': 'adam', 'slow_step_size': 0.7746606079898914}",55.59999943,0.99000001,0.917500019,0.708333313,0.889692008,0.677834511,4.894013405,0.123181105
smallnorb_2,lookAhead,5,"{'optimizer': 'adam', 'slow_step_size': 0.8743608039904713}",70.59999704,1,0.967499971,0.800724626,0.927781582,0.766602933,5.674830437,0.128965855
smallnorb_2,lookAhead,6,"{'optimizer': 'adam', 'slow_step_size': 0.5769665073393575}",60.60000062,0.991999984,0.940999985,0.765765786,0.898487031,0.678032577,5.154705763,0.149755001
smallnorb_2,lookAhead,7,"{'optimizer': 'adam', 'slow_step_size': 0.6974374848193101}",61.79999709,0.972000003,0.948000014,0.801047146,0.890342474,0.687942028,4.925039053,0.144232273
smallnorb_2,lookAhead,8,"{'optimizer': 'adam', 'slow_step_size': 0.7960425855301524}",68.99999976,1,0.958500028,0.769999981,0.926735342,0.766399384,6.986219406,0.124849558
smallnorb_2,lookAhead,9,"{'optimizer': 'adam', 'slow_step_size': 0.8772458089559132}",61.79999709,0.991999984,0.95599997,0.770609319,0.896306038,0.704563022,7.014953613,0.124078512
smallnorb_2,lookAhead,10,"{'optimizer': 'adam', 'slow_step_size': 0.7840977264684241}",62.40000129,0.994000018,0.936999977,0.698113203,0.903129995,0.709394813,4.879104137,0.106283903
smallnorb_2,lookAhead_improved,1,"{'sync_period': 4, 'slow_step_size': 0.7945894831719782}",55.59999943,0.976000011,0.919499993,0.723404229,0.864751518,0.630041659,5.549083471,0.147754908
smallnorb_2,lookAhead_improved,2,"{'sync_period': 7, 'slow_step_size': 0.8060135160026507}",54.40000296,0.944000006,0.895500004,0.842857122,0.842047513,0.590848148,7.930186749,0.110711575
smallnorb_2,lookAhead_improved,3,"{'sync_period': 7, 'slow_step_size': 0.4999316184511047}",61.59999967,0.962000012,0.93900001,0.885714293,0.878526509,0.676084757,7.306145191,0.605353832
smallnorb_2,lookAhead_improved,4,"{'sync_period': 8, 'slow_step_size': 0.7609092207834275}",61.00000143,0.987999976,0.934000015,0.79411763,0.884476483,0.66402024,5.558325768,0.134465456
smallnorb_2,lookAhead_improved,5,"{'sync_period': 1, 'slow_step_size': 0.573515768631586}",59.60000157,0.967999995,0.942499995,0.810000002,0.872344971,0.642166734,7.847965479,0.125573874
smallnorb_2,lookAhead_improved,6,"{'sync_period': 7, 'slow_step_size': 0.7627044360797471}",60.60000062,0.99000001,0.938499987,0.808510661,0.893058479,0.679798126,7.352897167,0.124114752
smallnorb_2,lookAhead_improved,7,"{'sync_period': 10, 'slow_step_size': 0.38401591282939995}",54.19999957,0.94599998,0.911499977,1,0.859974444,0.614697397,7.374021769,0.097046137
smallnorb_2,lookAhead_improved,8,"{'sync_period': 10, 'slow_step_size': 0.5663534917870318}",60.39999723,0.970000029,0.932500005,0.837837815,0.875797987,0.654487252,6.197302341,0.111445904
smallnorb_2,lookAhead_improved,9,"{'sync_period': 2, 'slow_step_size': 0.8702702974135549}",58.60000253,0.977999985,0.926500022,0.775280893,0.879510999,0.658376157,5.597023487,0.127332449
smallnorb_2,lookAhead_improved,10,"{'sync_period': 7, 'slow_step_size': 0.8891478535680937}",55.400002,0.994000018,0.912,0.787878811,0.883353055,0.645041764,7.348729134,0.126688957
smallnorb_2,baseline_model,1,"{'lr': 0.006412197149849815, 'epsilon': 0.0001741547862746975}",68.99999976,0.998000026,0.964999974,0.744525552,0.931822419,0.768706739,4.242276907,0.099792242
smallnorb_2,baseline_model,2,"{'lr': 0.0024839825518538313, 'epsilon': 4.789395746562063e-06}",67.19999909,1,0.967000008,0.764872551,0.928696513,0.769659698,6.438771009,0.097451448
smallnorb_2,baseline_model,3,"{'lr': 0.003619141075812977, 'epsilon': 1.615889213231546e-05}",68.40000153,0.991999984,0.976000011,0.768656731,0.930698037,0.793526173,4.258375883,0.116916895
smallnorb_2,baseline_model,4,"{'lr': 0.002121141413317569, 'epsilon': 5.0372103341963975e-06}",61.40000224,0.991999984,0.943499982,0.694050968,0.904020488,0.712305546,6.448996782,0.126656294
smallnorb_2,baseline_model,5,"{'lr': 0.003937826518338422, 'epsilon': 5.304236358554033e-07}",64.80000019,0.994000018,0.960500002,0.700980365,0.91536957,0.751345634,6.396964073,0.124065399
smallnorb_2,baseline_model,6,"{'lr': 0.0015474395360519355, 'epsilon': 1.0691813946942925e-06}",70.99999785,1,0.972500026,0.775862098,0.933766484,0.798675656,4.183898687,0.132945061
smallnorb_2,baseline_model,7,"{'lr': 0.0029346698893965685, 'epsilon': 7.656872527158566e-06}",65.79999924,1,0.96450001,0.704491735,0.932202995,0.785418212,6.441856861,0.126199007
smallnorb_2,baseline_model,8,"{'lr': 0.0016400598954174174, 'epsilon': 6.751238189754421e-07}",69.19999719,0.994000018,0.97299999,0.751898706,0.93668592,0.798810065,4.185186148,0.110803604
smallnorb_2,baseline_model,9,"{'lr': 0.005685520936848579, 'epsilon': 4.6064356239394987e-07}",63.40000033,0.976000011,0.948499978,0.683291793,0.899047434,0.715412498,6.900764942,0.125752449
smallnorb_2,baseline_model,10,"{'lr': 0.001246546272970436, 'epsilon': 3.418066345325709e-07}",64.20000196,1,0.958999991,0.744186044,0.912365496,0.732699692,6.417646646,0.11140132
svhn_cropped_2,lookAhead,1,"{'optimizer': 'adam', 'slow_step_size': 0.8843296584463441}",34.40000117,0.810000002,0.830222249,0.764705896,0.753029823,0.340017378,4.479261637,0.116127968
svhn_cropped_2,lookAhead,2,"{'optimizer': 'adam', 'slow_step_size': 0.3771449942068567}",22.40000069,0.660000026,0.682222247,0,0.641300082,0.20373629,5.128262281,0.126975536
svhn_cropped_2,lookAhead,3,"{'optimizer': 'adam', 'slow_step_size': 0.8970412540521656}",27.20000148,0.717999995,0.739555538,0.679245293,0.683027804,0.259176522,5.505983114,0.115548849
svhn_cropped_2,lookAhead,4,"{'optimizer': 'adam', 'slow_step_size': 0.6251814407752806}",28.79999876,0.727999985,0.783777773,0.782608688,0.698805332,0.287106991,5.139195442,0.115147114
svhn_cropped_2,lookAhead,5,"{'optimizer': 'adam', 'slow_step_size': 0.6883717672128052}",27.20000148,0.674000025,0.736666679,0.625,0.655071497,0.217759237,5.516216516,0.129348278
svhn_cropped_2,lookAhead,6,"{'optimizer': 'SGD', 'slow_step_size': 0.6049346025274278}",18.40000004,0.615999997,0.628666639,0,0.586222947,0.131690502,6.833649397,0.11976099
svhn_cropped_2,lookAhead,7,"{'optimizer': 'adam', 'slow_step_size': 0.5071263941510571}",23.60000014,0.689999998,0.730000019,0.727272749,0.669868886,0.245416313,7.03733325,0.108545065
svhn_cropped_2,lookAhead,8,"{'optimizer': 'adam', 'slow_step_size': 0.7306208775677944}",28.99999917,0.74000001,0.751777768,0.795454562,0.70087707,0.316606551,5.367436171,0.129296541
svhn_cropped_2,lookAhead,9,"{'optimizer': 'adam', 'slow_step_size': 0.10705001496169768}",18.40000004,0.596000016,0.626888871,0,0.596388221,0.141460091,7.082276583,0.131543398
svhn_cropped_2,lookAhead,10,"{'optimizer': 'adam', 'slow_step_size': 0.7834940843658531}",35.40000021,0.790000021,0.798222244,0.640625,0.735931575,0.333349198,5.06449008,0.107505083
svhn_cropped_2,lookAhead_improved,1,"{'sync_period': 3, 'slow_step_size': 0.6830034616774393}",21.19999975,0.68599999,0.69266665,1,0.641998291,0.197771013,6.10238862,0.139859438
svhn_cropped_2,lookAhead_improved,2,"{'sync_period': 2, 'slow_step_size': 0.877471637668487}",18.79999936,0.69599998,0.729111135,1,0.653173029,0.219240189,5.635112286,0.109427691
svhn_cropped_2,lookAhead_improved,3,"{'sync_period': 1, 'slow_step_size': 0.331048080131918}",18.40000004,0.615999997,0.642888904,0,0.607804477,0.163156271,5.641417265,0.151782036
svhn_cropped_2,lookAhead_improved,4,"{'sync_period': 10, 'slow_step_size': 0.29084203624483357}",18.40000004,0.629999995,0.641111135,0,0.613335729,0.154046163,5.64692688,0.155029535
svhn_cropped_2,lookAhead_improved,5,"{'sync_period': 5, 'slow_step_size': 0.8873730426773477}",25.20000041,0.698000014,0.780666649,0.714285731,0.676339149,0.248970687,7.326196194,0.101871729
svhn_cropped_2,lookAhead_improved,6,"{'sync_period': 7, 'slow_step_size': 0.8705455505362697}",24.40000027,0.65200001,0.670000017,1,0.647393584,0.217361704,7.344367981,0.108635902
svhn_cropped_2,lookAhead_improved,7,"{'sync_period': 1, 'slow_step_size': 0.8992874454216518}",23.99999946,0.748000026,0.740222216,0.730769217,0.683442295,0.25486806,5.659108877,0.121335745
svhn_cropped_2,lookAhead_improved,8,"{'sync_period': 10, 'slow_step_size': 0.7086103968954577}",18.40000004,0.646000028,0.681999981,0,0.61765492,0.159707859,5.576965094,0.67254281
svhn_cropped_2,lookAhead_improved,9,"{'sync_period': 10, 'slow_step_size': 0.4375720975953459}",18.40000004,0.620000005,0.652888894,0,0.606168866,0.147311002,7.344159603,0.103764296
